,index,level_0,level_1,Bldg:,Room:,Days:,Time:,Class Enrl Tot:,start_time,end_time
4009,4009,HPM, 710,McGavran-Greenberg (,2301,TuTh,09:30 - 10:45,47,1900-01-01 09:30:00,1900-01-01 10:45:00
3952,3952,EPID, 710,McGavran-Greenberg (,2301,TuTh,11:00 - 12:15,53,1900-01-01 11:15:00,1900-01-01 12:30:00
4021,4021,HPM, 769,McGavran-Greenberg (,2303,Tu,08:00 - 09:00,9,1900-01-01 08:00:00,1900-01-01 09:00:00
3924,3924,ENVR, 416,McGavran-Greenberg (,2303,TuTh,12:30 - 13:45,11,1900-01-01 12:30:00,1900-01-01 13:45:00
3963,3963,EPID, 772,McGavran-Greenberg (,2304,TuTh,09:30 - 10:45,7,1900-01-01 09:30:00,1900-01-01 10:45:00
3989,3989,HBEH, 765,McGavran-Greenberg (,2304,TuTh,09:30 - 10:45,7,1900-01-01 11:15:00,1900-01-01 12:30:00
4020,4020,HPM, 765,McGavran-Greenberg (,2304,TuTh,09:30 - 10:45,6,1900-01-01 13:00:00,1900-01-01 14:15:00
3987,3987,HBEH, 760,McGavran-Greenberg (,2304,TuTh,11:00 - 12:15,9,1900-01-01 14:45:00,1900-01-01 16:00:00
3929,3929,ENVR, 453,McGavran-Greenberg (,2305,TuTh,08:00 - 09:15,1,1900-01-01 08:00:00,1900-01-01 09:15:00
3936,3936,ENVR, 666,McGavran-Greenberg (,2305,TuTh,11:00 - 12:15,2,1900-01-01 11:00:00,1900-01-01 12:15:00
3949,3949,EPID, 625,McGavran-Greenberg (,2305,TuTh,12:30 - 13:45,7,1900-01-01 12:45:00,1900-01-01 14:00:00
3973,3973,HBEH, 625,McGavran-Greenberg (,2305,TuTh,12:30 - 13:45,4,1900-01-01 14:30:00,1900-01-01 15:45:00
4034,4034,MHCH, 625,McGavran-Greenberg (,2305,TuTh,12:30 - 13:45,5,1900-01-01 16:15:00,1900-01-01 17:30:00
3962,3962,EPID, 735,McGavran-Greenberg (,2305,TuTh,14:00 - 15:15,18,1900-01-01 18:00:00,1900-01-01 19:15:00
4035,4035,MHCH, 701,McGavran-Greenberg (,2306,TuTh,08:00 - 09:15,33,1900-01-01 08:00:00,1900-01-01 09:15:00
3958,3958,EPID, 718,McGavran-Greenberg (,2306,TuTh,09:30 - 10:45,48,1900-01-01 09:45:00,1900-01-01 11:00:00
4005,4005,HPM, 671,McGavran-Greenberg (,2306,TuTh,11:00 - 12:15,33,1900-01-01 11:30:00,1900-01-01 12:45:00
3961,3961,EPID, 731,McGavran-Greenberg (,2306,TuTh,12:30 - 13:45,35,1900-01-01 13:15:00,1900-01-01 14:30:00
4076,4076,PUBH, 748,McGavran-Greenberg (,2306,TuTh,14:00 - 15:15,14,1900-01-01 15:00:00,1900-01-01 16:15:00
4073,4073,PUBH, 711,McGavran-Greenberg (,2306,Tu,15:30 - 18:15,42,1900-01-01 16:45:00,1900-01-01 19:30:00
4003,4003,HPM, 601,McGavran-Greenberg (,2308,Tu,09:30 - 10:45,42,1900-01-01 09:30:00,1900-01-01 10:45:00
4016,4016,HPM, 745,McGavran-Greenberg (,2308,TuTh,11:00 - 12:15,8,1900-01-01 11:15:00,1900-01-01 12:30:00
3985,3985,HBEH, 752,McGavran-Greenberg (,2308,TuTh,12:30 - 13:45,37,1900-01-01 13:00:00,1900-01-01 14:15:00
4022,4022,HPM, 772,McGavran-Greenberg (,2308,TuTh,14:00 - 15:15,32,1900-01-01 14:45:00,1900-01-01 16:00:00
3909,3909,BIOS, 665,McGavran-Greenberg (,2308,Tu,15:30 - 16:45,29,1900-01-01 16:30:00,1900-01-01 17:45:00
4067,4067,PUBH, 610,McGavran-Greenberg (,2308,Tu,17:00 - 18:30,9,1900-01-01 18:15:00,1900-01-01 19:45:00
3902,3902,BIOS, 600,Michael Hooker Resea,0001,TuTh,08:00 - 09:15,82,1900-01-01 08:00:00,1900-01-01 09:15:00
3922,3922,ENVR, 230,Michael Hooker Resea,0001,TuTh,09:30 - 10:45,23,1900-01-01 09:45:00,1900-01-01 11:00:00
3933,3933,ENVR, 600,Michael Hooker Resea,0001,TuTh,11:00 - 12:15,69,1900-01-01 11:30:00,1900-01-01 12:45:00
2489,2489,PLCY, 882,Michael Hooker Resea,0001,TuTh,12:30 - 13:45,24,1900-01-01 13:15:00,1900-01-01 14:30:00
4028,4028,HPM, 882,Michael Hooker Resea,0001,TuTh,12:30 - 13:45,23,1900-01-01 15:00:00,1900-01-01 16:15:00
4033,4033,MHCH, 611,Michael Hooker Resea,0001,TuTh,14:00 - 15:15,3,1900-01-01 16:45:00,1900-01-01 18:00:00
4056,4056,NUTR, 611,Michael Hooker Resea,0001,TuTh,14:00 - 15:15,46,1900-01-01 18:30:00,1900-01-01 19:45:00
3903,3903,BIOS, 600,Michael Hooker Resea,0001,Tu,15:30 - 16:50,81,1900-01-01 20:15:00,1900-01-01 21:35:00
3969,3969,EPID, 851,Michael Hooker Resea,0003,TuTh,14:00 - 15:15,15,1900-01-01 14:00:00,1900-01-01 15:15:00
4042,4042,MHCH, 851,Michael Hooker Resea,0003,TuTh,14:00 - 15:15,8,1900-01-01 15:45:00,1900-01-01 17:00:00
3932,3932,ENVR, 525,Michael Hooker Resea,0003,TuTh,15:30 - 16:45,13,1900-01-01 17:30:00,1900-01-01 18:45:00
4071,4071,PUBH, 615,Michael Hooker Resea,0003,Tu,17:00 - 18:30,11,1900-01-01 19:15:00,1900-01-01 20:45:00
1616,1616,GEOL, 101,Mitchell,0005,TuTh,09:30 - 10:45,140,1900-01-01 09:30:00,1900-01-01 10:45:00
1619,1619,GEOL, 101,Mitchell,0005,TuTh,11:00 - 12:15,106,1900-01-01 11:15:00,1900-01-01 12:30:00
1568,1568,GEOG, 111,Mitchell,0005,TuTh,12:30 - 13:45,85,1900-01-01 13:00:00,1900-01-01 14:15:00
889,889,COMP, 283,Mitchell,0005,TuTh,14:00 - 15:15,82,1900-01-01 14:45:00,1900-01-01 16:00:00
1626,1626,GEOL, 101L,Mitchell,0007,Tu,09:00 - 10:50,17,1900-01-01 09:00:00,1900-01-01 10:50:00
1627,1627,GEOL, 101L,Mitchell,0007,Tu,11:00 - 12:50,20,1900-01-01 11:20:00,1900-01-01 13:10:00
1628,1628,GEOL, 101L,Mitchell,0007,Tu,13:00 - 14:50,18,1900-01-01 13:40:00,1900-01-01 15:30:00
1629,1629,GEOL, 101L,Mitchell,0007,Tu,15:00 - 16:50,21,1900-01-01 16:00:00,1900-01-01 17:50:00
1630,1630,GEOL, 101L,Mitchell,0007,Tu,17:00 - 18:50,19,1900-01-01 18:20:00,1900-01-01 20:10:00
1640,1640,GEOL, 301,Mitchell,0009,TuTh,09:30 - 10:45,24,1900-01-01 09:30:00,1900-01-01 10:45:00
1595,1595,GEOG, 391,Mitchell,0009,TuTh,11:00 - 12:15,25,1900-01-01 11:15:00,1900-01-01 12:30:00
1620,1620,GEOL, 101,Mitchell,0009,TuTh,12:30 - 13:45,28,1900-01-01 13:00:00,1900-01-01 14:15:00
1644,1644,GEOL, 302,Mitchell,0009,Tu,14:00 - 17:00,11,1900-01-01 14:45:00,1900-01-01 17:45:00
1091,1091,ENGL, 105,Mitchell,0106,TuTh,09:30 - 10:45,18,1900-01-01 09:30:00,1900-01-01 10:45:00
1106,1106,ENGL, 105,Mitchell,0106,TuTh,11:00 - 12:15,19,1900-01-01 11:15:00,1900-01-01 12:30:00
1107,1107,ENGL, 105,Mitchell,0106,TuTh,12:30 - 13:45,19,1900-01-01 13:00:00,1900-01-01 14:15:00
1615,1615,GEOL,  89,Mitchell,0108,TuTh,09:30 - 10:45,24,1900-01-01 09:30:00,1900-01-01 10:45:00
218,218,ANTH, 437,Mitchell,0205,TuTh,09:30 - 10:45,26,1900-01-01 09:30:00,1900-01-01 10:45:00
1639,1639,GEOL, 202,Mitchell,0205,TuTh,11:00 - 12:15,21,1900-01-01 11:15:00,1900-01-01 12:30:00
1653,1653,GEOL, 511,Mitchell,0205,TuTh,12:30 - 13:45,9,1900-01-01 13:00:00,1900-01-01 14:15:00
1613,1613,GEOL,  72H,Mitchell,0205,TuTh,14:00 - 15:15,20,1900-01-01 14:45:00,1900-01-01 16:00:00
225,225,ANTH, 503,Mitchell,0205,TuTh,15:30 - 16:45,8,1900-01-01 16:30:00,1900-01-01 17:45:00
3280,3280,WGST, 503,Mitchell,0205,TuTh,15:30 - 16:45,3,1900-01-01 18:15:00,1900-01-01 19:30:00
3104,3104,SPAN, 320,Mitchell,0305,TuTh,09:30 - 10:45,19,1900-01-01 09:30:00,1900-01-01 10:45:00
1614,1614,GEOL,  79,Mitchell,0305,TuTh,11:00 - 12:15,17,1900-01-01 11:15:00,1900-01-01 12:30:00
1105,1105,ENGL, 105,Mitchell,0305,TuTh,12:30 - 13:45,18,1900-01-01 13:00:00,1900-01-01 14:15:00
216,216,ANTH, 421,Mitchell,0305,TuTh,14:00 - 15:15,3,1900-01-01 14:45:00,1900-01-01 16:00:00
1649,1649,GEOL, 421,Mitchell,0305,TuTh,14:00 - 15:15,8,1900-01-01 16:30:00,1900-01-01 17:45:00
1033,1033,ENGL, 105,Mitchell,0305,TuTh,15:30 - 16:45,19,1900-01-01 18:15:00,1900-01-01 19:30:00
1642,1642,GEOL, 301,Mitchell,0308,Tu,14:30 - 17:20,6,1900-01-01 14:30:00,1900-01-01 17:20:00
1654,1654,GEOL, 520,Mitchell,121A,TuTh,14:00 - 15:15,6,1900-01-01 14:00:00,1900-01-01 15:15:00
737,737,CHEM, 742L,Morehead Laboratory,0209,Tu,13:00 - 16:50,4,1900-01-01 13:00:00,1900-01-01 16:50:00
770,770,LATN, 101,Murphey,0104,MTuThF,08:00 - 08:50,18,1900-01-01 08:00:00,1900-01-01 08:50:00
2597,2597,POLI, 288,Murphey,0104,TuTh,09:30 - 10:45,45,1900-01-01 09:30:00,1900-01-01 10:45:00
2557,2557,POLI, 204,Murphey,0104,TuTh,12:30 - 13:45,42,1900-01-01 12:30:00,1900-01-01 13:45:00
1920,1920,HIST, 332,Murphey,0104,TuTh,14:00 - 15:15,6,1900-01-01 14:15:00,1900-01-01 15:30:00
752,752,CLAR, 244,Murphey,0104,TuTh,15:30 - 16:45,35,1900-01-01 16:00:00,1900-01-01 17:15:00
2293,2293,PHIL, 273,Murphey,0105,TuTh,08:00 - 09:15,34,1900-01-01 08:00:00,1900-01-01 09:15:00
316,316,ASIA, 136,Murphey,0105,TuTh,09:30 - 10:45,8,1900-01-01 09:45:00,1900-01-01 11:00:00
1796,1796,HIST, 136,Murphey,0105,TuTh,09:30 - 10:45,26,1900-01-01 11:30:00,1900-01-01 12:45:00
2870,2870,RELI, 448,Murphey,0105,TuTh,11:00 - 12:15,26,1900-01-01 13:15:00,1900-01-01 14:30:00
2873,2873,RELI, 502,Murphey,0105,TuTh,12:30 - 13:45,18,1900-01-01 15:00:00,1900-01-01 16:15:00
336,336,ASIA, 301,Murphey,0105,TuTh,14:00 - 15:15,5,1900-01-01 16:45:00,1900-01-01 18:00:00
2863,2863,RELI, 286,Murphey,0105,TuTh,14:00 - 15:15,22,1900-01-01 18:30:00,1900-01-01 19:45:00
2267,2267,PHIL, 155,Murphey,0105,TuTh,15:30 - 16:45,24,1900-01-01 20:15:00,1900-01-01 21:30:00
2579,2579,POLI, 234,Murphey,0105,TuTh,17:00 - 18:15,19,1900-01-01 22:00:00,1900-01-01 23:15:00
764,764,GREK, 101,Murphey,0111,TuTh,10:00 - 10:50,19,1900-01-01 10:00:00,1900-01-01 10:50:00
771,771,LATN, 101,Murphey,0111,MTuThF,11:15 - 12:05,16,1900-01-01 11:20:00,1900-01-01 12:10:00
778,778,LATN, 223,Murphey,0111,TuTh,12:30 - 13:45,6,1900-01-01 12:40:00,1900-01-01 13:55:00
1054,1054,ENGL, 105,Murphey,0111,TuTh,14:00 - 15:15,19,1900-01-01 14:25:00,1900-01-01 15:40:00
3286,3286,GRAD, 721,Murphey,0111,Tu,16:00 - 18:00,4,1900-01-01 16:10:00,1900-01-01 18:10:00
1092,1092,ENGL, 105,Murphey,0112,TuTh,09:30 - 10:45,18,1900-01-01 09:30:00,1900-01-01 10:45:00
2617,2617,POLI, 444,Murphey,0112,TuTh,11:00 - 12:15,24,1900-01-01 11:15:00,1900-01-01 12:30:00
2772,2772,PWAD, 444,Murphey,0112,TuTh,11:00 - 12:15,5,1900-01-01 13:00:00,1900-01-01 14:15:00
2847,2847,RELI, 141,Murphey,0112,TuTh,12:30 - 13:45,29,1900-01-01 14:45:00,1900-01-01 16:00:00
2869,2869,RELI, 441,Murphey,0112,TuTh,14:00 - 15:15,25,1900-01-01 16:30:00,1900-01-01 17:45:00
2538,2538,POLI, 150,Murphey,0112,Tu,15:30 - 16:20,12,1900-01-01 18:15:00,1900-01-01 19:05:00
2734,2734,PWAD, 150,Murphey,0112,Tu,15:30 - 16:20,3,1900-01-01 19:35:00,1900-01-01 20:25:00
2406,2406,PLAN, 247,Murphey,0112,Tu,17:00 - 17:50,23,1900-01-01 20:55:00,1900-01-01 21:45:00
2618,2618,POLI, 447,Murphey,0115,TuTh,09:30 - 10:45,22,1900-01-01 09:30:00,1900-01-01 10:45:00
2613,2613,POLI, 435,Murphey,0115,TuTh,11:00 - 12:15,22,1900-01-01 11:15:00,1900-01-01 12:30:00
2619,2619,POLI, 469,Murphey,0115,TuTh,12:30 - 13:45,22,1900-01-01 13:00:00,1900-01-01 14:15:00
2775,2775,PWAD, 469,Murphey,0115,TuTh,12:30 - 13:45,9,1900-01-01 14:45:00,1900-01-01 16:00:00
2605,2605,POLI, 410,Murphey,0115,TuTh,14:00 - 15:15,29,1900-01-01 16:30:00,1900-01-01 17:45:00
2607,2607,POLI, 418,Murphey,0115,TuTh,15:30 - 16:45,24,1900-01-01 18:15:00,1900-01-01 19:30:00
2871,2871,RELI, 480,Murphey,0115,TuTh,17:00 - 18:15,9,1900-01-01 20:00:00,1900-01-01 21:15:00
1566,1566,GEOG, 110,Murphey,0116,TuTh,09:30 - 10:45,162,1900-01-01 09:30:00,1900-01-01 10:45:00
2461,2461,PLCY, 210,Murphey,0116,TuTh,11:00 - 12:15,149,1900-01-01 11:15:00,1900-01-01 12:30:00
1751,1751,HIST, 120,Murphey,0116,TuTh,12:30 - 13:45,164,1900-01-01 13:00:00,1900-01-01 14:15:00
916,916,COMP, 521,Murphey,0116,TuTh,14:00 - 15:15,167,1900-01-01 14:45:00,1900-01-01 16:00:00
2684,2684,PSYC, 250,Murphey,0116,TuTh,15:30 - 16:45,120,1900-01-01 16:30:00,1900-01-01 17:45:00
83,83,AMST, 902,Murphey,0117,TuTh,09:30 - 10:45,4,1900-01-01 09:30:00,1900-01-01 10:45:00
1438,1438,ENEC, 593,Murphey,0117,Tu,12:30 - 13:20,6,1900-01-01 12:30:00,1900-01-01 13:20:00
1441,1441,ENEC, 698,Murphey,0117,TuTh,14:00 - 15:15,7,1900-01-01 14:00:00,1900-01-01 15:15:00
94,94,FOLK, 850,Murphey,0117,Tu,15:30 - 18:20,7,1900-01-01 15:45:00,1900-01-01 18:35:00
2462,2462,PLCY, 210H,Murphey,0118,TuTh,09:30 - 10:45,25,1900-01-01 09:30:00,1900-01-01 10:45:00
773,773,LATN, 102,Murphey,0118,MTuThF,11:15 - 12:05,22,1900-01-01 11:15:00,1900-01-01 12:05:00
2727,2727,PWAD,  89,Murphey,0118,TuTh,12:30 - 13:45,23,1900-01-01 12:35:00,1900-01-01 13:50:00
1729,1729,HIST,  51,Murphey,0118,TuTh,14:00 - 15:15,24,1900-01-01 14:20:00,1900-01-01 15:35:00
772,772,LATN, 101,Murphey,0118,MTuThF,15:35 - 16:25,16,1900-01-01 16:05:00,1900-01-01 16:55:00
1453,1453,EURO, 239,Murphey,0118,TuTh,17:00 - 18:15,2,1900-01-01 17:25:00,1900-01-01 18:40:00
2583,2583,POLI, 239,Murphey,0118,TuTh,17:00 - 18:15,25,1900-01-01 19:10:00,1900-01-01 20:25:00
1094,1094,ENGL, 105,Murphey,0202,TuTh,09:30 - 10:45,19,1900-01-01 09:30:00,1900-01-01 10:45:00
1135,1135,ENGL, 105I,Murphey,0202,TuTh,11:00 - 12:15,19,1900-01-01 11:15:00,1900-01-01 12:30:00
1041,1041,ENGL, 105,Murphey,0202,TuTh,12:30 - 13:45,19,1900-01-01 13:00:00,1900-01-01 14:15:00
1060,1060,ENGL, 105,Murphey,0202,TuTh,14:00 - 15:15,19,1900-01-01 14:45:00,1900-01-01 16:00:00
586,586,CHEM,  70,Murphey,0202,TuTh,15:30 - 16:45,18,1900-01-01 16:30:00,1900-01-01 17:45:00
2641,2641,POLI, 891,Murphey,0202,TuTh,17:30 - 18:45,5,1900-01-01 18:15:00,1900-01-01 19:30:00
1103,1103,ENGL, 105,Murphey,0204,TuTh,11:00 - 12:15,19,1900-01-01 11:00:00,1900-01-01 12:15:00
1042,1042,ENGL, 105,Murphey,0204,TuTh,12:30 - 13:45,19,1900-01-01 12:45:00,1900-01-01 14:00:00
91,91,FOLK, 370,Murphey,0204,TuTh,14:00 - 15:15,4,1900-01-01 14:30:00,1900-01-01 15:45:00
208,208,ANTH, 370,Murphey,0204,TuTh,14:00 - 15:15,22,1900-01-01 16:15:00,1900-01-01 17:30:00
1004,1004,CMPL, 230,Murphey,0204,TuTh,15:30 - 16:45,16,1900-01-01 18:00:00,1900-01-01 19:15:00
1011,1011,CMPL, 382,Murphey,0204,TuTh,17:00 - 18:15,14,1900-01-01 19:45:00,1900-01-01 21:00:00
766,766,GREK, 221,Murphey,0220,TuTh,09:30 - 10:45,5,1900-01-01 09:30:00,1900-01-01 10:45:00
767,767,GREK, 352,Murphey,0220,TuTh,09:30 - 10:45,5,1900-01-01 11:15:00,1900-01-01 12:30:00
779,779,LATN, 333,Murphey,0220,TuTh,11:00 - 12:15,7,1900-01-01 13:00:00,1900-01-01 14:15:00
1040,1040,ENGL, 105,Murphey,0220,TuTh,12:30 - 13:45,19,1900-01-01 14:45:00,1900-01-01 16:00:00
2518,2518,POLI, 130,Murphey,0220,Tu,14:00 - 14:50,20,1900-01-01 16:30:00,1900-01-01 17:20:00
2439,2439,PLAN, 773,Murphey,0220,TuTh,15:30 - 16:45,7,1900-01-01 17:50:00,1900-01-01 19:05:00
781,781,LATN, 765,Murphey,0221,TuTh,09:30 - 10:45,9,1900-01-01 09:30:00,1900-01-01 10:45:00
768,768,GREK, 753,Murphey,0221,TuTh,12:30 - 13:45,7,1900-01-01 12:30:00,1900-01-01 13:45:00
780,780,LATN, 710,Murphey,0221,TuTh,15:30 - 16:45,5,1900-01-01 15:30:00,1900-01-01 16:45:00
1437,1437,ENEC, 567,Murphey,0221,Tu,18:30 - 21:00,11,1900-01-01 18:30:00,1900-01-01 21:00:00
21,21,AAAD, 410,Murphey,0222,TuTh,09:30 - 10:45,7,1900-01-01 09:30:00,1900-01-01 10:45:00
1443,1443,ENEC, 698,Murphey,0222,TuTh,11:00 - 12:15,10,1900-01-01 11:15:00,1900-01-01 12:30:00
2880,2880,RELI, 712,Murphey,0222,Tu,14:00 - 16:50,5,1900-01-01 14:00:00,1900-01-01 16:50:00
1398,1398,ENEC, 201,Murphey,0222,Tu,17:00 - 17:50,17,1900-01-01 17:20:00,1900-01-01 18:10:00
872,872,COMM, 825,Murphey,0222,Tu,18:30 - 21:20,7,1900-01-01 18:40:00,1900-01-01 21:30:00
20,20,AAAD, 395,Murphey,0302,TuTh,09:30 - 10:45,20,1900-01-01 09:30:00,1900-01-01 10:45:00
2806,2806,RELI,  64,Murphey,0302,TuTh,11:00 - 12:15,23,1900-01-01 11:15:00,1900-01-01 12:30:00
1050,1050,ENGL, 105,Murphey,0302,TuTh,12:30 - 13:45,19,1900-01-01 13:00:00,1900-01-01 14:15:00
304,304,ARAB, 203,Murphey,0302,TuTh,14:30 - 15:20,10,1900-01-01 14:45:00,1900-01-01 15:35:00
261,261,ARTH, 464,Murphey,0304,TuTh,12:30 - 13:45,5,1900-01-01 12:30:00,1900-01-01 13:45:00
754,754,CLAR, 464,Murphey,0304,TuTh,12:30 - 13:45,6,1900-01-01 14:15:00,1900-01-01 15:30:00
2494,2494,POLI,  89,Murphey,0314,TuTh,11:00 - 12:15,24,1900-01-01 11:00:00,1900-01-01 12:15:00
3589,3589,EDUC, 101,Murphey,0314,TuTh,12:30 - 13:20,21,1900-01-01 12:45:00,1900-01-01 13:35:00
988,988,CMPL,  55,Murphey,0314,TuTh,14:00 - 15:15,18,1900-01-01 14:05:00,1900-01-01 15:20:00
1376,1376,ECON, 698,Murphey,0314,Tu,15:30 - 18:00,4,1900-01-01 15:50:00,1900-01-01 18:20:00
2314,2314,PHIL, 698,Murphey,0314,Tu,15:30 - 18:00,16,1900-01-01 18:50:00,1900-01-01 21:20:00
2622,2622,POLI, 698,Murphey,0314,Tu,15:30 - 18:00,5,1900-01-01 21:50:00,1900-01-02 00:20:00
530,530,BIOL, 350,Murray Hall,G201,TuTh,08:00 - 09:15,19,1900-01-01 08:00:00,1900-01-01 09:15:00
1648,1648,GEOL, 403,Murray Hall,G201,TuTh,08:00 - 09:15,3,1900-01-01 09:45:00,1900-01-01 11:00:00
2019,2019,MASC, 401,Murray Hall,G201,TuTh,08:00 - 09:15,5,1900-01-01 11:30:00,1900-01-01 12:45:00
3925,3925,ENVR, 417,Murray Hall,G201,TuTh,08:00 - 09:15,4,1900-01-01 13:15:00,1900-01-01 14:30:00
2292,2292,PHIL, 272,Murray Hall,G201,TuTh,09:30 - 10:45,16,1900-01-01 15:00:00,1900-01-01 16:15:00
2592,2592,POLI, 272,Murray Hall,G201,TuTh,09:30 - 10:45,9,1900-01-01 16:45:00,1900-01-01 18:00:00
2751,2751,PWAD, 272,Murray Hall,G201,TuTh,09:30 - 10:45,13,1900-01-01 18:30:00,1900-01-01 19:45:00
2440,2440,PLAN, 788,Murray Hall,G201,TuTh,12:30 - 13:45,0,1900-01-01 20:15:00,1900-01-01 21:30:00
2487,2487,PLCY, 788,Murray Hall,G201,TuTh,12:30 - 13:45,12,1900-01-01 22:00:00,1900-01-01 23:15:00
2864,2864,RELI, 340,Murray Hall,G201,TuTh,15:30 - 16:45,5,1900-01-01 23:45:00,1900-01-02 01:00:00
658,658,CHEM, 241,Murray Hall,G202,TuTh,09:30 - 10:45,217,1900-01-01 09:30:00,1900-01-01 10:45:00
659,659,CHEM, 241,Murray Hall,G202,TuTh,11:00 - 12:15,210,1900-01-01 11:15:00,1900-01-01 12:30:00
599,599,CHEM, 101L,Murray Hall,G202,Tu,13:00 - 15:50,24,1900-01-01 13:00:00,1900-01-01 15:50:00
600,600,CHEM, 101L,Murray Hall,G202,Tu,13:00 - 15:50,24,1900-01-01 16:20:00,1900-01-01 19:10:00
601,601,CHEM, 101L,Murray Hall,G202,Tu,13:00 - 15:50,24,1900-01-01 19:40:00,1900-01-01 22:30:00
602,602,CHEM, 101L,Murray Hall,G202,Tu,13:00 - 15:50,24,1900-01-01 23:00:00,1900-01-02 01:50:00
603,603,CHEM, 101L,Murray Hall,G202,Tu,13:00 - 15:50,24,1900-01-02 02:20:00,1900-01-02 05:10:00
604,604,CHEM, 101L,Murray Hall,G202,Tu,13:00 - 15:50,24,1900-01-02 05:40:00,1900-01-02 08:30:00
605,605,CHEM, 101L,Murray Hall,G202,Tu,13:00 - 15:50,23,1900-01-02 09:00:00,1900-01-02 11:50:00
639,639,CHEM, 102L,Murray Hall,G202,Tu,13:00 - 15:50,24,1900-01-02 12:20:00,1900-01-02 15:10:00
640,640,CHEM, 102L,Murray Hall,G202,Tu,13:00 - 15:50,24,1900-01-02 15:40:00,1900-01-02 18:30:00
641,641,CHEM, 102L,Murray Hall,G202,Tu,13:00 - 15:50,24,1900-01-02 19:00:00,1900-01-02 21:50:00
606,606,CHEM, 101L,Murray Hall,G202,Tu,17:30 - 20:20,24,1900-01-02 22:20:00,1900-01-03 01:10:00
607,607,CHEM, 101L,Murray Hall,G202,Tu,17:30 - 20:20,24,1900-01-03 01:40:00,1900-01-03 04:30:00
608,608,CHEM, 101L,Murray Hall,G202,Tu,17:30 - 20:20,24,1900-01-03 05:00:00,1900-01-03 07:50:00
609,609,CHEM, 101L,Murray Hall,G202,Tu,17:30 - 20:20,24,1900-01-03 08:20:00,1900-01-03 11:10:00
610,610,CHEM, 101L,Murray Hall,G202,Tu,17:30 - 20:20,24,1900-01-03 11:40:00,1900-01-03 14:30:00
611,611,CHEM, 101L,Murray Hall,G202,Tu,17:30 - 20:20,24,1900-01-03 15:00:00,1900-01-03 17:50:00
612,612,CHEM, 101L,Murray Hall,G202,Tu,17:30 - 20:20,24,1900-01-03 18:20:00,1900-01-03 21:10:00
642,642,CHEM, 102L,Murray Hall,G202,Tu,17:30 - 20:20,24,1900-01-03 21:40:00,1900-01-04 00:30:00
643,643,CHEM, 102L,Murray Hall,G202,Tu,17:30 - 20:20,24,1900-01-04 01:00:00,1900-01-04 03:50:00
644,644,CHEM, 102L,Murray Hall,G202,Tu,17:30 - 20:20,24,1900-01-04 04:20:00,1900-01-04 07:10:00
1972,1972,HNRS, 353,Murray Hall,G205,TuTh,09:30 - 10:45,8,1900-01-01 09:30:00,1900-01-01 10:45:00
1117,1117,ENGL, 105I,Murray Hall,G205,TuTh,11:00 - 12:15,18,1900-01-01 11:15:00,1900-01-01 12:30:00
2848,2848,RELI, 161,Murray Hall,G205,TuTh,12:30 - 13:45,25,1900-01-01 13:00:00,1900-01-01 14:15:00
2022,2022,MASC, 447,Murray Hall,G205,TuTh,14:00 - 15:15,17,1900-01-01 14:45:00,1900-01-01 16:00:00
38,38,AERO, 401,Naval ROTC Armory,0006,TuTh,08:00 - 09:15,7,1900-01-01 08:00:00,1900-01-01 09:15:00
37,37,AERO, 301,Naval ROTC Armory,0006,TuTh,09:30 - 10:45,9,1900-01-01 09:45:00,1900-01-01 11:00:00
35,35,AERO, 101,Naval ROTC Armory,0006,Tu,11:00 - 11:50,17,1900-01-01 11:30:00,1900-01-01 12:20:00
36,36,AERO, 201,Naval ROTC Armory,0006,Tu,14:00 - 14:50,17,1900-01-01 14:00:00,1900-01-01 14:50:00
2174,2174,ARMY, 401,Naval ROTC Armory,0006,TuTh,15:30 - 17:00,14,1900-01-01 15:30:00,1900-01-01 17:00:00
2259,2259,NAVS, 402,Naval ROTC Armory,0012,TuTh,09:30 - 10:45,13,1900-01-01 09:30:00,1900-01-01 10:45:00
2255,2255,NAVS, 101,Naval ROTC Armory,0012,TuTh,11:00 - 12:15,17,1900-01-01 11:15:00,1900-01-01 12:30:00
39,39,AERO, 500,Naval ROTC Armory,0101,Tu,15:30 - 17:30,37,1900-01-01 15:30:00,1900-01-01 17:30:00
370,370,CHIN, 510,New West,0103,TuTh,09:30 - 10:45,7,1900-01-01 09:30:00,1900-01-01 10:45:00
792,792,COMM, 113,New West,0103,Tu,11:00 - 12:15,14,1900-01-01 11:15:00,1900-01-01 12:30:00
371,371,CHIN, 525,New West,0103,TuTh,15:30 - 16:45,14,1900-01-01 15:30:00,1900-01-01 16:45:00
398,398,JAPN, 416,New West,0103,TuTh,17:00 - 18:15,19,1900-01-01 17:15:00,1900-01-01 18:30:00
363,363,CHIN, 356,New West,0219,TuTh,09:30 - 10:45,34,1900-01-01 09:30:00,1900-01-01 10:45:00
3634,3634,EDUC, 575,New West,0219,TuTh,11:00 - 12:15,38,1900-01-01 11:15:00,1900-01-01 12:30:00
338,338,ASIA, 359,New West,0219,TuTh,12:30 - 13:45,25,1900-01-01 13:00:00,1900-01-01 14:15:00
1009,1009,CMPL, 359,New West,0219,TuTh,12:30 - 13:45,10,1900-01-01 14:45:00,1900-01-01 16:00:00
234,234,APPL, 490,New West,0219,TuTh,14:00 - 15:15,0,1900-01-01 16:30:00,1900-01-01 17:45:00
