Bldg:,Room:,Days:,Time:,Class Enrl Tot:
ENGL, 994,TBA,TBA,TBA,TBA,0
ENGL, 994,TBA,TBA,TBA,TBA,0
ENGL, 994,TBA,TBA,TBA,TBA,0
ENGL, 994,TBA,TBA,TBA,TBA,0
ENGL, 994,TBA,TBA,TBA,TBA,0
ENGL, 994,TBA,TBA,TBA,TBA,0
ENGL, 994,TBA,TBA,TBA,TBA,0
ENGL, 994,TBA,TBA,TBA,TBA,0
ECON,  55H,Gardner,0209,TuTh,09:30 - 10:45,24
ECON, 101,Hamilton Hall,0100,TuTh,12:30 - 13:45,390
ECON, 101,Hamilton Hall,0100,TuTh,14:00 - 15:15,375
ECON, 101,Hamilton Hall,0100,TuTh,09:30 - 10:45,258
ECON, 101,Gardner,0001,M,08:00 - 08:50,29
ECON, 101,Gardner,0209,M,09:05 - 09:55,31
ECON, 101,Gardner,0209,M,10:10 - 11:00,29
ECON, 101,Gardner,0209,M,11:15 - 12:05,31
ECON, 101,Gardner,0001,W,08:00 - 08:50,30
ECON, 101,Gardner,0209,W,09:05 - 09:55,30
ECON, 101,Gardner,0209,W,10:10 - 11:00,31
ECON, 101,Gardner,0209,W,11:15 - 12:05,31
ECON, 101,Gardner,0209,M,14:30 - 15:20,30
ECON, 101,Gardner,0209,W,14:30 - 15:20,31
ECON, 101,Gardner,0209,M,15:35 - 16:25,29
ECON, 101,Gardner,0007,W,15:35 - 16:25,31
ECON, 101,Gardner,0209,M,16:40 - 17:30,27
ECON, 101,Gardner,0209,W,16:40 - 17:30,25
ECON, 101,Gardner,0209,M,08:00 - 08:50,26
ECON, 101,Gardner,0209,W,08:00 - 08:50,29
ECON, 101,Gardner,0007,M,09:05 - 09:55,24
ECON, 101,Gardner,0007,W,09:05 - 09:55,29
ECON, 101,Gardner,0007,M,10:10 - 11:00,31
ECON, 101,Gardner,0007,W,10:10 - 11:00,31
ECON, 101,Gardner,0007,M,11:15 - 12:05,27
ECON, 101,Gardner,0007,W,11:15 - 12:05,31
ECON, 101,Gardner,0007,M,14:30 - 15:20,31
ECON, 101,Gardner,0007,W,14:30 - 15:20,29
ECON, 101,Gardner,0007,M,15:35 - 16:20,31
ECON, 101,Gardner,0106,W,15:35 - 16:20,31
ECON, 101,Gardner,0007,M,16:40 - 17:30,24
ECON, 101,Gardner,0007,W,16:40 - 17:30,26
ECON, 101,Gardner,0007,W,08:00 - 08:50,26
ECON, 101,Gardner,0106,M,09:05 - 09:55,28
ECON, 101,Gardner,0106,W,09:05 - 09:55,17
ECON, 101,Gardner,0106,M,10:10 - 11:00,18
ECON, 101,Gardner,0106,W,10:10 - 11:00,24
ECON, 101,Gardner,0106,W,11:15 - 12:05,28
ECON, 101,Gardner,0106,M,14:30 - 15:20,21
ECON, 101,Gardner,0106,W,14:30 - 15:20,22
ECON, 101,Gardner,0106,M,15:35 - 16:25,23
ECON, 101H,Dey Hall,0204,TuTh,09:30 - 10:45,24
ECON, 101H,Gardner,0209,TuTh,11:00 - 12:15,23
ECON, 101H,Hanes Art Center,0215,Th,13:00 - 14:00,24
ECON, 101H,Gardner,0106,Tu,17:00 - 19:00,23
ECON, 111,Gardner,0008,TuTh,09:30 - 10:45,82
ECON, 125,Genome Sciences Buil,G100,TuTh,11:00 - 12:15,398
ECON, 291,Gardner,0106,W,16:40 - 17:40,35
ECON, 293,TBA,TBA,TBA,TBA,23
ECON, 310,Gardner,0008,MWF,12:20 - 13:10,87
ECON, 325,Gardner,0008,TuTh,12:30 - 13:45,58
ECON, 345,Gardner,0308,MWF,11:15 - 12:05,40
ECON, 380,Gardner,0308,MWF,10:10 - 11:00,40
ECON, 384,Phillips,0215,MW,11:15 - 12:05,9
ECON, 384,Peabody,0203,TuTh,09:30 - 10:45,5
ECON, 384,Carolina Hall,0322,F,09:05 - 09:55,3
ECON, 384,Phillips,0228,F,11:15 - 12:05,3
ECON, 384,Wilson,0202,F,11:15 - 12:05,1
ECON, 384,Graham Memorial,0035,F,13:25 - 14:15,2
ECON, 393,Peabody,0104,TuTh,15:30 - 16:45,98
ECON, 400,Global Center,1015,TuTh,14:00 - 15:15,240
ECON, 400,Stone Center,0103,TuTh,15:30 - 16:45,95
ECON, 410,Hanes Art Center,0121,MWF,09:05 - 09:55,245
ECON, 410,Hanes Art Center,0121,MWF,10:10 - 11:00,246
ECON, 410,Wilson,0107,TuTh,15:30 - 16:45,97
ECON, 410,Gardner,0106,M,08:00 - 08:50,38
ECON, 410,Gardner,0106,Tu,08:00 - 08:50,36
ECON, 410,Gardner,0106,Th,08:00 - 08:50,34
ECON, 410,Gardner,0309,Tu,15:30 - 16:20,35
ECON, 410,Gardner,0007,Tu,17:00 - 17:50,28
ECON, 410,Gardner,0309,Th,15:30 - 16:20,37
ECON, 410,Gardner,0001,Th,17:00 - 17:50,27
ECON, 410,Gardner,0209,M,13:25 - 14:15,34
ECON, 410,Gardner,0307,M,14:30 - 15:20,35
ECON, 410,Gardner,0209,F,13:25 - 14:15,37
ECON, 410,Gardner,0209,F,14:30 - 15:20,22
ECON, 410,Gardner,0307,Tu,08:00 - 08:50,27
ECON, 410,Gardner,0209,F,08:00 - 08:50,35
ECON, 410,Gardner,0007,M,13:25 - 14:15,33
ECON, 410,Gardner,0210,M,14:30 - 15:20,33
ECON, 410,Gardner,0308,M,08:00 - 08:50,38
ECON, 410,Gardner,0308,Tu,17:00 - 17:50,42
ECON, 410,Gardner,0001,F,08:00 - 08:50,13
ECON, 410H,Gardner,0001,TuTh,09:30 - 10:45,16
ECON, 410H,Gardner,0001,TuTh,11:00 - 12:15,19
ECON, 411,Gardner,0308,TuTh,11:00 - 12:15,28
ECON, 415,Gardner,0308,MWF,13:25 - 14:15,40
ECON, 420,Chapman Hall,0211,TuTh,15:30 - 16:45,172
ECON, 423,Gardner,0001,TuTh,12:30 - 13:45,32
ECON, 423,Gardner,0001,TuTh,14:00 - 15:15,31
ECON, 425,Gardner,0106,TuTh,11:00 - 12:15,40
ECON, 425,Gardner,0106,TuTh,09:30 - 10:45,38
ECON, 445,Gardner,0309,TuTh,08:00 - 09:15,32
ECON, 445,Gardner,0210,TuTh,12:30 - 13:45,40
ECON, 450,Gardner,0007,TuTh,14:00 - 15:15,34
ECON, 450,Gardner,0007,TuTh,15:30 - 16:45,12
ECON, 460,Gardner,0308,TuTh,15:30 - 16:45,39
ECON, 465,Gardner,0007,TuTh,12:30 - 13:45,36
ECON, 465,Gardner,0008,TuTh,11:00 - 12:15,44
ECON, 468,Gardner,0007,TuTh,08:00 - 09:15,14
ECON, 469,Gardner,0007,TuTh,09:30 - 10:45,36
ECON, 470,Gardner,0106,TuTh,12:30 - 13:45,25
ECON, 470,Gardner,0307,TuTh,14:00 - 15:15,21
ECON, 480,Gardner,0307,TuTh,09:30 - 10:45,39
ECON, 480,Gardner,0307,TuTh,11:00 - 12:15,40
ECON, 485,Gardner,0007,TuTh,11:00 - 12:15,37
ECON, 490,Bingham,0101,TuTh,11:00 - 12:15,23
ECON, 496,TBA,TBA,TBA,TBA,1
ECON, 510,Dey Hall,0403,TuTh,15:30 - 16:45,26
ECON, 510,Gardner,0209,TuTh,14:00 - 15:15,32
ECON, 511,Hanes Hall,0125,TuTh,14:00 - 15:15,27
ECON, 570,Gardner,0309,TuTh,09:30 - 10:45,15
ECON, 570,Gardner,0309,TuTh,11:00 - 12:15,10
ECON, 580,Gardner,0308,TuTh,09:30 - 10:45,12
ECON, 586,Gardner,0001,TuTh,15:30 - 16:45,26
ECON, 590,Gardner,0209,TuTh,12:30 - 13:45,21
ECON, 691H,Gardner,0307,TuTh,15:30 - 16:45,20
ECON, 698,Murphey,0314,Tu,15:30 - 18:00,4
ECON, 698,Bingham,0208,W,15:35 - 18:05,5
ECON, 701,Gardner,0001,MW,09:05 - 10:20,19
ECON, 701,Gardner,0001,F,09:05 - 09:55,19
ECON, 710,Gardner,0209,TuTh,15:30 - 16:45,28
ECON, 710,Gardner,0007,F,14:30 - 15:20,28
ECON, 720,Gardner,0001,MW,13:25 - 14:40,23
ECON, 720,Gardner,0001,F,13:25 - 14:15,23
ECON, 770,Gardner,0308,TuTh,08:00 - 09:15,31
ECON, 770,Gardner,0106,F,08:00 - 08:50,31
ECON, 805,Gardner,0209,W,15:35 - 16:25,14
ECON, 846,Gardner,0106,Th,14:00 - 16:45,6
ECON, 847,TBA,TBA,TuTh,09:30 - 10:45,7
ECON, 873,Gardner,0106,Tu,14:00 - 16:45,11
ECON, 880,Gardner,0209,TuTh,08:00 - 09:15,13
ECON, 881,Dey Hall,0202,TuTh,11:00 - 12:15,6
ECON, 890,Gardner,0001,MW,10:30 - 11:45,4
ECON, 890,TBA,TBA,TBA,TBA,8
ECON, 890,TBA,TBA,TBA,TBA,8
ECON, 920,TBA,TBA,M,12:30 - 13:45,12
ECON, 970,Gardner,0106,F,09:30 - 10:45,4
ECON, 985,TBA,TBA,Tu,12:30 - 13:45,8
ECON, 990,TBA,TBA,W,11:00 - 12:15,13
ECON, 992,TBA,TBA,TBA,TBA,0
ECON, 992,TBA,TBA,TBA,TBA,0
ECON, 992,TBA,TBA,TBA,TBA,1
ECON, 992,TBA,TBA,TBA,TBA,0
ECON, 992,TBA,TBA,TBA,TBA,1
ECON, 992,TBA,TBA,TBA,TBA,0
ECON, 992,TBA,TBA,TBA,TBA,1
ECON, 992,TBA,TBA,TBA,TBA,0
ECON, 992,TBA,TBA,TBA,TBA,0
ECON, 992,TBA,TBA,TBA,TBA,0
ECON, 992,TBA,TBA,TBA,TBA,0
ECON, 992,TBA,TBA,TBA,TBA,0
ECON, 992,TBA,TBA,TBA,TBA,0
ECON, 992,TBA,TBA,TBA,TBA,0
ECON, 992,TBA,TBA,TBA,TBA,0
ECON, 992,TBA,TBA,TBA,TBA,0
ECON, 992,TBA,TBA,TBA,TBA,1
ECON, 992,TBA,TBA,TBA,TBA,0
ECON, 992,TBA,TBA,TBA,TBA,0
ECON, 992,TBA,TBA,TBA,TBA,1
ECON, 994,TBA,TBA,TBA,TBA,2
ECON, 994,TBA,TBA,TBA,TBA,2
ECON, 994,TBA,TBA,TBA,TBA,3
ECON, 994,TBA,TBA,TBA,TBA,3
ECON, 994,TBA,TBA,TBA,TBA,1
ECON, 994,TBA,TBA,TBA,TBA,3
ECON, 994,TBA,TBA,TBA,TBA,0
ECON, 994,TBA,TBA,TBA,TBA,3
ECON, 994,TBA,TBA,TBA,TBA,0
ECON, 994,TBA,TBA,TBA,TBA,3
ECON, 994,TBA,TBA,TBA,TBA,0
ECON, 994,TBA,TBA,TBA,TBA,1
ECON, 994,TBA,TBA,TBA,TBA,2
ECON, 994,TBA,TBA,TBA,TBA,3
ECON, 994,TBA,TBA,TBA,TBA,0
ECON, 994,TBA,TBA,TBA,TBA,1
ECON, 994,TBA,TBA,TBA,TBA,1
ECON, 994,TBA,TBA,TBA,TBA,2
ECON, 994,TBA,TBA,TBA,TBA,0
ECON, 994,TBA,TBA,TBA,TBA,3
ECON, 994,TBA,TBA,TBA,TBA,1
ENEC, 201,Global Center,1015,MWF,11:15 - 12:05,202
ENEC, 201,Graham Memorial,0212,M,16:40 - 17:30,14
ENEC, 201,Cobb Hall,0024,Tu,15:30 - 16:20,14
ENEC, 201,Murphey,0222,W,17:45 - 18:35,13
ENEC, 201,Graham Memorial,0212,W,16:40 - 17:30,17
ENEC, 201,Murphey,0222,Tu,17:00 - 17:50,17
ENEC, 201,Murphey,0222,M,10:10 - 11:00,15
ENEC, 201,Graham Memorial,0212,Tu,14:00 - 14:50,16
ENEC, 201,Hamilton Hall,0351,W,14:30 - 15:20,17
ENEC, 201,Caldwell,0208,W,14:30 - 15:20,16
ENEC, 201,Greenlaw,0103,M,14:30 - 15:20,17
ENEC, 201,Murphey,0111,W,10:10 - 11:00,15
ENEC, 201,Greenlaw,0107,M,15:35 - 16:25,17
ENEC, 201,Murphey,0222,M,13:25 - 14:15,14
ENEC, 201,TBA,TBA,M,17:45 - 18:35,0
ENEC, 201,TBA,TBA,M,17:45 - 18:35,0
ENEC, 201H,Venable,G307,MWF,10:10 - 11:00,17
ENEC, 201H,Global Center,3033,M,15:35 - 16:25,10
ENEC, 201H,Stone Center,0201,M,15:35 - 16:25,7
ENEC, 202,Davie,0112,MWF,09:05 - 09:55,55
ENEC, 202,Venable,G307,M,14:30 - 16:20,23
ENEC, 202,Venable,G307,W,14:30 - 16:20,17
ENEC, 202,Venable,G307,Th,08:30 - 10:30,15
ENEC, 203,Davie,0301,MWF,10:10 - 11:00,43
ENEC, 238,Davie,0112,MWF,10:10 - 11:00,2
ENEC, 238,Alumni,0205,W,16:40 - 17:30,2
ENEC, 241,Dey Hall,0209,W,17:00 - 17:50,7
ENEC, 254,Dey Hall,0305,TuTh,15:30 - 16:45,8
ENEC, 264,TBA,TBA,TBA,TBA,0
ENEC, 272,Wilson,0107,MWF,10:10 - 11:00,5
ENEC, 272,Wilson,0140,M,13:25 - 16:20,2
ENEC, 272,Wilson,0140,W,13:25 - 16:20,3
ENEC, 304,Bingham,0301,MW,15:35 - 16:50,15
ENEC, 307,Bingham,0101,TuTh,14:00 - 15:15,40
ENEC, 324,Howell,0115,TuTh,12:30 - 13:45,30
ENEC, 324L,Mitchell,121A,M,14:30 - 17:15,11
ENEC, 324L,Mitchell,121A,W,14:30 - 17:20,3
ENEC, 330,Alumni,0207,TuTh,11:00 - 12:15,29
ENEC, 352,Venable,G307,MWF,12:20 - 13:10,18
ENEC, 368,Peabody,0306,MWF,09:05 - 09:55,11
ENEC, 370,Global Center,1005,MWF,11:15 - 12:05,45
ENEC, 393,TBA,TBA,Tu,15:30 - 16:45,6
ENEC, 393,TBA,TBA,TBA,TBA,4
ENEC, 393,TBA,TBA,TBA,TBA,4
ENEC, 393,TBA,TBA,TBA,TBA,2
ENEC, 393,TBA,TBA,TBA,TBA,1
ENEC, 393,TBA,TBA,TBA,TBA,2
ENEC, 393,TBA,TBA,TBA,TBA,0
ENEC, 393,TBA,TBA,TBA,TBA,0
ENEC, 393,TBA,TBA,TBA,TBA,0
ENEC, 393,TBA,TBA,TBA,TBA,0
ENEC, 395,TBA,TBA,TBA,TBA,0
ENEC, 395,TBA,TBA,TBA,TBA,0
ENEC, 395,TBA,TBA,TBA,TBA,0
ENEC, 395,TBA,TBA,TBA,TBA,12
ENEC, 395,TBA,TBA,TBA,TBA,1
ENEC, 395,TBA,TBA,TBA,TBA,1
ENEC, 395,TBA,TBA,TBA,TBA,13
ENEC, 395,TBA,TBA,TBA,TBA,1
ENEC, 396,TBA,TBA,TBA,TBA,0
ENEC, 396,TBA,TBA,TBA,TBA,0
ENEC, 405,TBA,TBA,TBA,TBA,0
ENEC, 432,Venable,G307,MWF,11:15 - 12:05,20
ENEC, 444,Murray Hall,G201,MWF,10:10 - 11:00,1
ENEC, 448,TBA,TBA,TBA,TBA,15
ENEC, 463H,Caldwell,0103,TuTh,15:30 - 16:45,14
ENEC, 468,Rosenau (Public Heal,0235,TuTh,09:30 - 10:45,1
ENEC, 471,TBA,TBA,TBA,TBA,15
ENEC, 479,TBA,TBA,TBA,TBA,0
ENEC, 485,TBA,TBA,TBA,TBA,12
ENEC, 489,TBA,TBA,TBA,TBA,12
ENEC, 490,Dey Hall,0401,MW,15:30 - 17:00,18
ENEC, 493,TBA,TBA,Th,15:30 - 16:45,9
ENEC, 493,TBA,TBA,TBA,TBA,0
ENEC, 493,TBA,TBA,TBA,TBA,1
ENEC, 493,TBA,TBA,TBA,TBA,0
ENEC, 493,TBA,TBA,TBA,TBA,0
ENEC, 493,TBA,TBA,TBA,TBA,0
ENEC, 562,Venable,G307,TuTh,12:30 - 13:45,14
ENEC, 567,Murphey,0221,Tu,18:30 - 21:00,11
ENEC, 593,Murphey,0117,Tu,12:30 - 13:20,6
ENEC, 593,TBA,TBA,TBA,TBA,0
ENEC, 669,Wilson,0217,Tu,16:00 - 18:00,4
ENEC, 693H,TBA,TBA,TBA,TBA,1
ENEC, 693H,TBA,TBA,TBA,TBA,1
ENEC, 693H,TBA,TBA,TBA,TBA,1
ENEC, 693H,TBA,TBA,TBA,TBA,0
ENEC, 693H,TBA,TBA,TBA,TBA,0
ENEC, 693H,TBA,TBA,TBA,TBA,0
ENEC, 693H,TBA,TBA,TBA,TBA,0
ENEC, 693H,TBA,TBA,TBA,TBA,0
ENEC, 693H,TBA,TBA,TBA,TBA,0
ENEC, 693H,TBA,TBA,TBA,TBA,0
ENEC, 693H,TBA,TBA,TBA,TBA,0
ENEC, 693H,TBA,TBA,TBA,TBA,1
ENEC, 693H,TBA,TBA,TBA,TBA,1
ENEC, 693H,TBA,TBA,TBA,TBA,0
ENEC, 694H,TBA,TBA,TBA,TBA,1
ENEC, 694H,TBA,TBA,TBA,TBA,0
ENEC, 694H,TBA,TBA,TBA,TBA,0
ENEC, 694H,TBA,TBA,TBA,TBA,0
ENEC, 694H,TBA,TBA,TBA,TBA,1
ENEC, 698,Venable,G307,MW,08:30 - 10:00,8
ENEC, 698,Murphey,0117,TuTh,14:00 - 15:15,7
ENEC, 698,Venable,G307,TuTh,15:30 - 16:45,9
ENEC, 698,Murphey,0222,TuTh,11:00 - 12:15,10
ENEC, 698,Greenlaw,526A,TuTh,12:30 - 13:45,6
ENEC, 698,Venable,G307,TuTh,14:00 - 15:15,8
ENEC, 698,TBA,TBA,TBA,TBA,4
ENEC, 698,TBA,TBA,TBA,TBA,0
ENEC, 698,TBA,TBA,TBA,TBA,12
ENEC, 698,TBA,TBA,TBA,TBA,15
ENEC, 891,TBA,TBA,M,10:00 - 11:30,1
ENEC, 891,TBA,TBA,TBA,TBA,5
ENEC, 891,TBA,TBA,TBA,TBA,0
ENEC, 961,TBA,TBA,TBA,TBA,1
ENEC, 961,TBA,TBA,TBA,TBA,1
ENEC, 961,TBA,TBA,TBA,TBA,0
ENEC, 961,TBA,TBA,TBA,TBA,0
ENEC, 961,TBA,TBA,TBA,TBA,0
ENEC, 961,TBA,TBA,TBA,TBA,0
ENEC, 993,TBA,TBA,TBA,TBA,0
ENEC, 993,TBA,TBA,TBA,TBA,0
ENEC, 993,TBA,TBA,TBA,TBA,0
ENEC, 993,TBA,TBA,TBA,TBA,0
ENEC, 993,TBA,TBA,TBA,TBA,0
ENEC, 993,TBA,TBA,TBA,TBA,0
ENEC, 993,TBA,TBA,TBA,TBA,1
ENEC, 993,TBA,TBA,TBA,TBA,0
ENEC, 993,TBA,TBA,TBA,TBA,0
ENEC, 993,TBA,TBA,TBA,TBA,0
ENEC, 993,TBA,TBA,TBA,TBA,0
ENEC, 993,TBA,TBA,TBA,TBA,1
ENEC, 993,TBA,TBA,TBA,TBA,0
ENEC, 993,TBA,TBA,TBA,TBA,0
ENEC, 993,TBA,TBA,TBA,TBA,1
ENEC, 993,TBA,TBA,TBA,TBA,0
ENEC, 993,TBA,TBA,TBA,TBA,0
ENEC, 993,TBA,TBA,TBA,TBA,1
ENEC, 993,TBA,TBA,TBA,TBA,2
ENEC, 994,TBA,TBA,TBA,TBA,0
ENEC, 994,TBA,TBA,TBA,TBA,3
ENEC, 994,TBA,TBA,TBA,TBA,1
ENEC, 994,TBA,TBA,TBA,TBA,0
ENEC, 994,TBA,TBA,TBA,TBA,0
ENEC, 994,TBA,TBA,TBA,TBA,1
ENEC, 994,TBA,TBA,TBA,TBA,0
ENEC, 994,TBA,TBA,TBA,TBA,2
ENEC, 994,TBA,TBA,TBA,TBA,1
ENEC, 994,TBA,TBA,TBA,TBA,0
ENEC, 994,TBA,TBA,TBA,TBA,0
ENEC, 994,TBA,TBA,TBA,TBA,0
ENEC, 994,TBA,TBA,TBA,TBA,0
ENEC, 994,TBA,TBA,TBA,TBA,1
ENEC, 994,TBA,TBA,TBA,TBA,0
ENEC, 994,TBA,TBA,TBA,TBA,0
ENEC, 994,TBA,TBA,TBA,TBA,1
ENEC, 994,TBA,TBA,TBA,TBA,1
ENEC, 994,TBA,TBA,TBA,TBA,1
ENEC, 994,TBA,TBA,TBA,TBA,1
EURO,  89,Gardner,0106,MWF,12:20 - 13:10,22
EURO, 159,Bingham,0103,MW,14:30 - 15:20,7
EURO, 159,Hamilton Hall,0425,F,12:20 - 13:10,2
EURO, 159,Hamilton Hall,0420,Th,15:30 - 16:20,1
EURO, 159,Bingham,0208,F,10:10 - 11:00,1
EURO, 159,Hanes Art Center,0116,Th,17:00 - 17:50,1
EURO, 159,Hamilton Hall,0425,F,13:25 - 14:15,2
EURO, 239,Murphey,0118,TuTh,17:00 - 18:15,2
EURO, 239,Global Center,3024,TuTh,14:00 - 15:15,4
EURO, 239,Peabody,0204,MWF,10:10 - 11:00,6
EURO, 252,Stone Center,0210,TuTh,09:30 - 10:45,4
EURO, 442,Smith,0107,TuTh,15:30 - 16:45,2
EURO, 460,Gardner,0308,TuTh,15:30 - 16:45,4
EURO, 691H,TBA,TBA,TBA,TBA,0
EURO, 691H,TBA,TBA,TBA,TBA,0
EXSS, 141,Woollen Gym,0304,TuTh,09:30 - 10:45,48
EXSS, 141,Woollen Gym,0304,TuTh,11:00 - 12:15,47
EXSS, 175,Stone Center,0103,TuTh,09:30 - 10:45,274
EXSS, 180,Fetzer Hall,0106,TuTh,08:00 - 09:15,55
EXSS, 180,Fetzer Hall,0106,TuTh,09:30 - 10:45,56
EXSS, 181,Woollen Gym,0304,MWF,09:05 - 09:55,49
EXSS, 181,Greenlaw,0101,MWF,10:10 - 11:00,98
EXSS, 191,Woollen Gym,B017,TuTh,11:00 - 12:15,17
EXSS, 205,Woollen Gym,0302,MWF,11:15 - 13:05,18
EXSS, 207,Woollen Gym,0301,MWF,11:15 - 13:05,19
EXSS, 211,Fetzer Hall,0106,W,16:00 - 17:15,30
EXSS, 220,Woollen Gym,0302,TuTh,12:30 - 13:45,33
EXSS, 221,Fetzer Hall,0109,TuTh,11:00 - 12:15,55
EXSS, 221,Woollen Gym,0303,TuTh,12:30 - 13:45,51
EXSS, 224,Woollen Gym,0304,MWF,13:25 - 14:15,35
EXSS, 273,Woollen Gym,0303,TuTh,11:00 - 12:15,55
EXSS, 273,Woollen Gym,0304,TuTh,14:00 - 15:15,52
EXSS, 273,Fetzer Hall,0104,MWF,10:10 - 11:00,40
EXSS, 275L,TBA,TBA,M,08:00 - 09:50,16
EXSS, 275L,TBA,TBA,W,08:00 - 09:50,15
EXSS, 276,Manning,0209,TuTh,12:30 - 13:45,172
EXSS, 288,Woollen Gym,0301,MWF,08:00 - 08:50,40
EXSS, 288,Woollen Gym,0301,MWF,13:25 - 14:15,40
EXSS, 288,Woollen Gym,0304,TuTh,08:00 - 09:15,44
EXSS, 288,Fetzer Hall,0104,TuTh,12:30 - 13:45,44
EXSS, 322,Woollen Gym,0303,TuTh,09:30 - 10:45,45
EXSS, 323,Woollen Gym,0304,MWF,12:20 - 13:10,52
EXSS, 324,Fetzer Hall,0104,TuTh,11:00 - 12:15,44
EXSS, 325,Woollen Gym,0301,TuTh,08:00 - 09:15,32
EXSS, 327,Fetzer Hall,0104,MW,08:45 - 10:00,28
EXSS, 360,Woollen Gym,0301,TuTh,11:00 - 12:15,38
EXSS, 368,Woollen Gym,0301,TuTh,09:30 - 10:45,11
EXSS, 376,Fetzer Hall,0106,MW,09:05 - 09:55,50
EXSS, 376,Fetzer Hall,0106,MW,11:15 - 12:05,53
EXSS, 376,Fetzer Hall,0109,TuTh,09:30 - 10:20,45
EXSS, 376,TBA,TBA,M,13:25 - 15:15,12
EXSS, 376,TBA,TBA,M,13:25 - 15:15,12
EXSS, 376,TBA,TBA,M,15:35 - 17:25,12
EXSS, 376,TBA,TBA,M,15:35 - 17:25,10
EXSS, 376,TBA,TBA,W,13:25 - 15:15,12
EXSS, 376,TBA,TBA,W,13:25 - 15:15,12
EXSS, 376,TBA,TBA,W,15:35 - 17:25,12
EXSS, 376,TBA,TBA,W,15:35 - 17:25,11
EXSS, 376,TBA,TBA,Th,13:25 - 15:15,11
EXSS, 376,TBA,TBA,Th,13:25 - 15:15,10
EXSS, 376,TBA,TBA,F,13:25 - 15:15,12
EXSS, 376,TBA,TBA,F,13:25 - 15:15,10
EXSS, 376,TBA,TBA,F,15:35 - 17:25,6
EXSS, 376,TBA,TBA,F,15:35 - 17:25,6
EXSS, 380,Fetzer Hall,0106,TuTh,11:00 - 12:15,56
EXSS, 380,Fetzer Hall,0106,TuTh,12:30 - 13:45,52
EXSS, 380,Woollen Gym,0303,TuTh,14:00 - 15:15,41
EXSS, 385,Woollen Gym,0304,TuTh,12:30 - 13:45,50
EXSS, 385,Woollen Gym,0303,MWF,09:05 - 09:55,52
EXSS, 385,Woollen Gym,0304,MWF,10:10 - 11:00,47
EXSS, 393,TBA,TBA,TBA,TBA,11
EXSS, 395,TBA,TBA,TBA,TBA,1
EXSS, 395,TBA,TBA,TBA,TBA,0
EXSS, 395,TBA,TBA,TBA,TBA,2
EXSS, 395,TBA,TBA,TBA,TBA,0
EXSS, 395,TBA,TBA,TBA,TBA,1
EXSS, 395,TBA,TBA,TBA,TBA,1
EXSS, 395,TBA,TBA,TBA,TBA,2
EXSS, 395,TBA,TBA,TBA,TBA,0
EXSS, 395,TBA,TBA,TBA,TBA,1
EXSS, 395,TBA,TBA,TBA,TBA,5
EXSS, 395,TBA,TBA,TBA,TBA,1
EXSS, 395,TBA,TBA,TBA,TBA,1
EXSS, 395,TBA,TBA,TBA,TBA,1
EXSS, 395,TBA,TBA,TBA,TBA,3
EXSS, 395,TBA,TBA,TBA,TBA,1
EXSS, 395,TBA,TBA,TBA,TBA,4
EXSS, 395,TBA,TBA,TBA,TBA,3
EXSS, 396,TBA,TBA,TBA,TBA,1
EXSS, 408,Woollen Gym,0302,TuTh,11:00 - 12:15,13
EXSS, 410,Woollen Gym,0302,MW,08:45 - 10:00,20
EXSS, 410,TBA,TBA,Tu,13:30 - 15:00,9
EXSS, 410,TBA,TBA,Tu,15:15 - 16:45,11
EXSS, 475,Woollen Gym,0304,MWF,11:15 - 12:05,9
EXSS, 478,Woollen Gym,0302,TuTh,09:30 - 10:45,13
EXSS, 493,TBA,TBA,TBA,TBA,21
EXSS, 593,TBA,TBA,TBA,TBA,3
EXSS, 693H,TBA,TBA,TBA,TBA,0
EXSS, 693H,TBA,TBA,TBA,TBA,0
EXSS, 693H,TBA,TBA,TBA,TBA,0
EXSS, 693H,TBA,TBA,TBA,TBA,1
EXSS, 693H,TBA,TBA,TBA,TBA,1
EXSS, 693H,TBA,TBA,TBA,TBA,0
EXSS, 693H,TBA,TBA,TBA,TBA,0
EXSS, 693H,TBA,TBA,TBA,TBA,1
EXSS, 693H,TBA,TBA,TBA,TBA,2
EXSS, 693H,TBA,TBA,TBA,TBA,0
EXSS, 693H,TBA,TBA,TBA,TBA,2
EXSS, 694H,TBA,TBA,TBA,TBA,0
EXSS, 694H,TBA,TBA,TBA,TBA,0
EXSS, 694H,TBA,TBA,TBA,TBA,0
EXSS, 694H,TBA,TBA,TBA,TBA,0
EXSS, 694H,TBA,TBA,TBA,TBA,0
EXSS, 700,TBA,TBA,TuTh,11:00 - 12:15,12
EXSS, 700,Fetzer Hall,0104,TuTh,09:30 - 10:45,8
EXSS, 730,TBA,TBA,TuTh,08:00 - 09:15,10
EXSS, 732,TBA,TBA,MWF,11:15 - 13:05,9
EXSS, 733,TBA,TBA,Tu,09:00 - 10:50,10
EXSS, 736,TBA,TBA,TuTh,09:30 - 10:45,9
EXSS, 737,TBA,TBA,Th,08:00 - 11:00,10
EXSS, 740,TBA,TBA,MW,09:05 - 10:20,11
EXSS, 746,TBA,TBA,TuTh,12:30 - 13:45,12
EXSS, 747,TBA,TBA,MW,10:45 - 12:00,11
EXSS, 748,TBA,TBA,TuTh,11:00 - 12:15,11
EXSS, 750,TBA,TBA,TBA,TBA,9
